Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux)
20240603142005,0.5969403,1003.78925,30.046299,66.3461,22985.494
20240603143005,0.5969403,1003.7711,30.059164,66.20328,21203.041
20240603144005,0.3683633,1004.00305,28.42092,72.2952,14596.505
20240603145005,0.3683633,1003.9925,28.32896,72.68511,13644.951
20240603150005,0.36978823,1004.0093,27.9571,75.012566,8512.17
20240603151005,0.36978823,1004.0135,27.856686,75.48782,8275.218
20240603152005,0.36978823,1004.0016,27.741926,76.00827,8278.044
20240603153005,0.36978823,1004.00446,27.728613,76.1157,7437.178
20240603154005,0.42456144,1004.4325,24.51037,93.67274,5351.0444
20240603155005,0.42456144,1004.4368,24.41191,94.113235,5128.6523
20240603160005,0.42416778,1004.4662,23.860384,97.091194,3648.876
20240603161005,0.42416778,1004.4579,23.677385,97.55682,4113.103
20240603162005,0.42416778,1004.5255,23.442,98.112045,4283.1206
20240603163005,0.42416778,1004.5716,23.426874,98.285034,4378.9556
20240603164005,0.42004058,1004.7029,22.921122,98.98958,5256.3267
20240603165005,0.42004058,1004.7157,22.87988,99.20685,4971.5713
20240612090005,0.65974766,1001.75494,47.8249,28.665789,41294.04
20240612091005,0.65974766,1001.7197,47.51595,29.113422,34558.742
20240612092005,0.65974766,1001.6998,47.5443,29.792158,33241.855
20240612093005,0.65974766,1001.67566,47.59469,29.550669,34993.56
20240612094005,0.76987195,1001.41064,42.877136,39.360184,37216.883
20240612095005,0.76987195,1001.3806,43.089005,38.20215,33933.035
20240612100005,0.77431744,1001.27814,43.906296,36.51067,62534.492
20240612101005,0.77431744,1001.2271,43.505108,36.4686,44531.652
20240612102005,0.77431744,1001.1674,43.05606,37.311424,34434.785
20240612103005,0.77431744,1001.115,42.855858,38.162323,33677.008
20240612104005,0.91820043,1001.0593,41.587254,40.998234,38519.75
20240612105005,0.91820043,1001.01514,41.619804,40.58456,42646.723
20240612110005,0.94608134,1000.91266,42.635212,38.432358,54694.582
20240612111005,0.94608134,1000.83575,42.69677,37.9086,62143.996
20240612112005,0.94608134,1000.7529,42.73314,37.355133,66121.625
20240612113005,0.94608134,1000.6632,42.709682,37.343403,57220.49
20240612114005,1.3552467,1000.3248,43.5117,33.910034,58842.414
20240612115005,1.3552467,1000.2784,43.44565,34.400833,58903.85
20240612120005,1.3717142,1000.21906,42.507427,35.765213,55218.84
20240612121005,1.3717142,1000.13556,42.10663,37.376976,53729.863
20240612122005,1.3717142,1000.0542,41.82563,38.31634,55899.355
20240612123005,1.3717142,999.9813,41.545242,39.329212,54695.77
20240612124005,1.7783254,999.8894,46.120426,30.57758,88686.016
20240612125005,1.7783254,999.84125,46.064552,30.394163,98185.19
20240612130005,1.7850641,999.752,47.096058,28.570269,100876.03
20240612131005,1.7850641,999.6827,46.29514,30.831055,75193.484
20240612132005,1.7850641,999.6093,45.25006,33.35041,46034.848
20240612133005,1.7850641,999.544,44.654236,35.05301,36703.69
20240612134005,1.0816046,999.7299,37.353146,54.359127,24978.184
20240612135005,1.0816046,999.685,36.938644,57.52004,20622.895
20240612140005,1.0423139,999.6957,35.254223,66.562965,19696.723
20240612141005,1.0423139,999.6522,34.82553,66.66835,23889.578
20240612142005,1.0423139,999.59155,34.47349,67.1977,34042.82
20240612143005,1.0423139,999.55804,34.128593,67.50121,33775.562
20240612144005,0.7906098,999.3895,36.947628,55.466022,24474.227
20240612145005,0.7906098,999.3709,36.8174,56.514923,23479.79
20240612150005,0.78300995,999.3341,36.445633,60.88416,19668.826
20240612151005,0.78300995,999.3226,35.89761,63.068024,18760.127
20240612152005,0.78300995,999.3011,35.338276,65.086205,17209.043
20240612153005,0.78300995,999.27594,35.018738,65.537056,17933.836
20240612154005,0.9500464,998.87354,36.2099,61.440117,29192.559
20240612155005,0.9500464,998.8772,36.18912,61.75032,31295.836
20240612160005,0.95374197,998.8667,37.04569,56.99497,36548.168
20240612161005,0.95374197,998.87054,36.94877,56.900078,36365.598
20240612162005,0.95374197,998.85345,36.30563,58.808655,30655.855
20240612163005,0.95374197,998.8592,36.046925,59.786903,29479.668
20240612164005,0.74747634,998.7241,36.41104,58.873512,18957.562
20240612165005,0.74747634,998.7172,36.09794,60.136387,16781.625
20240623090005,0.7363816,1003.25775,49.518505,26.697813,35602.332
20240623091005,0.7363816,1003.2326,50.190735,25.570848,49238.28
20240623092005,0.7363816,1003.19275,50.3155,24.93307,30776.523
20240623093005,0.7363816,1003.178,50.11756,25.477684,26814.398
20240623094005,0.9337475,1003.0857,51.50993,24.145433,57646.297
20240623095005,0.9337475,1003.04584,51.53364,24.186516,65626.14
20240623100005,0.9320897,1002.99554,52.84683,22.809599,77902.805
20240623101005,0.9320897,1002.9408,53.09701,22.608913,78990.27
20240623102005,0.9320897,1002.88367,53.092705,22.695343,80654.484
20240623103005,0.9320897,1002.8257,53.032646,23.371778,81171.766
20240623104005,1.1221999,1002.6775,53.25697,21.29093,87075.11
20240623105005,1.1221999,1002.6121,53.14843,21.42982,85447.67
20240623110005,1.1318352,1002.46893,52.61063,21.922688,86431.88
20240623111005,1.1318352,1002.3697,52.375088,22.343687,89855.48
20240623112005,1.1318352,1002.29706,52.214836,22.965162,96184.3
20240623113005,1.1318352,1002.2344,51.9724,23.417778,96743.29
20240623114005,1.5150115,1002.1752,50.272533,25.149752,104187.66
20240623115005,1.5150115,1002.1106,50.156982,25.2392,108535.14
20240623120005,1.516073,1001.9238,50.28858,24.341831,115549.84
20240623121005,1.516073,1001.82874,50.126717,24.591953,113875.305
20240623122005,1.516073,1001.76355,49.932293,25.071342,111315.125
20240623123005,1.516073,1001.7054,49.739307,25.470879,108580.17
20240623124005,1.5984836,1001.5844,51.05034,23.599504,106697.65
20240623125005,1.5984836,1001.5186,50.871964,23.952785,109666.06
20240623130005,1.5680058,1001.4162,51.830353,23.14035,112106.43
20240623131005,1.5680058,1001.3239,51.553524,23.586035,109684.92
20240623132005,1.5680058,1001.2495,51.2975,24.085314,107854.83
20240623133005,1.5680058,1001.191,51.015903,24.729292,103585.61
20240623134005,1.5074211,1000.8004,50.99072,24.547607,103755.414
20240623135005,1.5074211,1000.7458,50.74409,25.343569,96817.484
20240623140005,1.4161743,1000.7155,50.345222,26.328634,98552.984
20240623141005,1.4161743,1000.6232,49.596935,27.864042,80609.76
20240623142005,1.4161743,1000.56537,48.09112,29.861486,59437.137
20240623143005,1.4161743,1000.53326,47.330624,31.951744,67346.05
20240623144005,1.3138545,1000.39136,49.296303,27.910164,91492.53
20240623145005,1.3138545,1000.3672,49.014904,28.86129,86150.67
20240623150005,1.2822953,1000.34656,48.73968,29.29887,96635.01
20240623151005,1.2822953,1000.30505,48.336544,30.341944,93507.375
20240623152005,1.2822953,1000.26227,47.803055,31.521225,89516.195
20240623153005,1.2822953,1000.2447,47.46582,32.644318,86936.81
20240623154005,1.0651054,1000.26465,44.912857,34.644455,38765.387
20240623155005,1.0651054,1000.2689,44.416435,36.191734,38372.344
20240623160005,0.96974516,1000.2763,43.16967,39.004913,30105.246
20240623161005,0.96974516,1000.29047,42.697193,41.269665,29301.975
20240623162005,0.96974516,1000.3343,41.894978,45.196453,27723.867
20240623163005,0.96974516,1000.3593,41.502018,47.568485,27647.365
20240623164005,0.70061237,1000.6181,38.329407,53.477013,11801.858
20240623165005,0.70061237,1000.6249,37.84163,54.996742,10314.071
20240629090005,1.4829197,1005.0468,47.695747,28.43179,38567.73
20240629091005,1.4829197,1005.0102,48.194958,27.809248,49001.54
20240629092005,1.4829197,1004.95416,48.817154,26.862175,50766.457
20240629093005,1.4829197,1004.9123,49.05702,26.016245,52114.66
20240629094005,1.6426768,1004.55994,47.392944,26.665848,61694.965
20240629095005,1.6426768,1004.50684,47.42442,26.602785,64287.68
20240629100005,1.6345899,1004.47766,47.74006,26.654726,69038.11
20240629101005,1.6345899,1004.4019,47.997826,26.357286,72408.92
20240629102005,1.6345899,1004.3086,48.147472,26.240564,74009.31
20240629103005,1.6345899,1004.2327,48.09532,26.12982,75798.43
20240629104005,1.8552774,1003.989,48.115635,24.945427,85940.11
20240629105005,1.8552774,1003.92224,48.08468,25.001911,87710.05
20240629110005,1.8159316,1003.742,47.55617,28.384075,50298.453
20240629111005,1.8159316,1003.62054,47.253674,29.470741,74514.52
20240629112005,1.8159316,1003.52026,47.10551,30.301638,94837.76
20240629113005,1.8159316,1003.4447,46.87264,30.514303,97546.65
20240629114005,2.01701,1003.3621,46.78072,32.31239,107701.06
20240629115005,2.01701,1003.30524,46.632675,32.810436,111429.19
20240629120005,2.0180717,1003.05835,46.742558,32.282837,113996.7
20240629121005,2.0180717,1002.96136,46.629833,32.58986,113015.56
20240629122005,2.0180717,1002.8924,46.509064,32.60639,109746.984
20240629123005,2.0180717,1002.8127,46.407215,33.207592,108056.78
20240629124005,2.187269,1002.6299,43.11328,39.780403,62911.195
20240629125005,2.187269,1002.57336,42.792297,40.895824,71338.875
20240629130005,2.080283,1002.44464,42.235104,42.748928,40818.86
20240629131005,2.080283,1002.3508,41.62616,44.19006,38437.5
20240629132005,2.080283,1002.29266,40.943726,46.420517,31187.793
20240629133005,2.080283,1002.223,40.716774,47.01115,28928.861
20240629134005,1.6945195,1002.33844,36.84634,59.667194,16718.03
20240629135005,1.6945195,1002.31085,36.598545,60.993176,11848.341
20240629140005,1.4672116,1002.3411,35.280716,62.560806,9823.229
20240629141005,1.4672116,1002.1254,34.687687,64.33958,7877.58
20240629142005,1.4672116,1002.19653,34.00542,66.59395,4762.1616
20240629143005,1.4672116,1002.2001,33.768887,68.139275,4012.1416
20240629144005,1.1562908,1002.24335,33.82433,72.21703,9285.51
20240629145005,1.1562908,1002.23724,33.65049,73.06176,8200.496
20240629150005,1.0963585,1002.2189,32.847153,76.02936,11356.522
20240629151005,1.0963585,1002.1169,32.68938,76.91959,9596.326
20240629152005,1.0963585,1002.16425,32.530552,76.677605,9600.26
20240629153005,1.0963585,1002.1744,32.48024,76.9193,9643.232
20240629154005,0.8915587,1001.9338,32.673756,82.95274,5789.859
20240629155005,0.8915587,1001.93976,32.510105,83.93729,5149.3545
20240629160005,0.7371364,1001.94635,31.691872,89.168274,1860.9512
20240629161005,0.7371364,1001.9619,31.61508,88.98354,2306.2378
20240629162005,0.7371364,1001.9806,31.559135,89.04992,1825.8844
20240629163005,0.7371364,1002.0027,31.523006,89.76519,2296.57
20240629164005,0.36326337,1002.08234,29.978535,97.15827,1756.2323
20240629165005,0.36326337,1002.08905,29.68305,98.03732,1593.5905
20240713090005,1.3710215,1001.47437,48.09742,29.061962,42357.113
20240713091005,1.3710215,1001.4511,48.59277,28.222729,46123.91
20240713092005,1.3710215,1001.42145,49.146706,27.009914,53362.96
20240713093005,1.3710215,1001.3999,49.1903,26.336836,56418.504
20240713094005,1.2021112,1001.259,51.1657,23.108822,57191.477
20240713095005,1.2021112,1001.22266,51.206654,23.056145,52540.016
20240713100005,1.186723,1001.1645,51.913223,22.160177,64631.992
20240713101005,1.186723,1001.1094,52.004623,22.068228,64573.445
20240713102005,1.186723,1001.0525,52.056335,21.845938,49213.977
20240713103005,1.186723,1000.9814,51.941658,21.908941,70300.28
20240713104005,1.5519849,1001.01483,52.130253,22.52027,86798.555
20240713105005,1.5519849,1000.96515,52.105507,22.64593,87768.9
20240713110005,1.5628914,1000.8918,51.66356,22.879519,101939.23
20240713111005,1.5628914,1000.8277,51.433075,23.223845,103696.12
20240713112005,1.5628914,1000.7685,51.097847,23.561586,103686.586
20240713113005,1.5628914,1000.6955,50.688305,24.244707,103737.46
20240713114005,1.8985323,1000.8747,49.678555,25.08307,108707.96
20240713115005,1.8985323,1000.8282,49.598515,25.054783,107873.36
20240713120005,1.9088467,1000.8629,49.76356,24.726906,111305.43
20240713121005,1.9088467,1000.7898,49.76445,24.642616,109942.23
20240713122005,1.9088467,1000.7345,49.7436,24.595396,110302.34
20240713123005,1.9088467,1000.6553,49.674637,24.761257,112292.12
20240713124005,2.0975277,1000.83344,50.160393,24.25562,117243.305
20240713125005,2.0975277,1000.7869,50.01148,24.445375,109649.086
20240713130005,2.0842063,1000.7631,49.965385,25.106474,112322.35
20240713131005,2.0842063,1000.70044,49.890297,25.75739,110412.016
20240713132005,2.0842063,1000.6417,49.681465,25.877031,108739.055
20240713133005,2.0842063,1000.56964,49.48678,26.283678,102938.47
20240713134005,2.0792332,1000.70337,46.388485,29.101965,70135.35
20240713135005,2.0792332,1000.66565,46.17785,30.110033,76570.68
20240713140005,2.0481544,1000.6579,44.703735,31.76073,67073.99
20240713141005,2.0481544,1000.6098,44.245255,33.213543,67996.14
20240713142005,2.0481544,1000.5742,43.920975,33.918873,82099.11
20240713143005,2.0481544,1000.528,43.88212,34.523136,80099.78
20240713144005,1.9403216,1000.8278,43.637478,34.47333,54496.53
20240713145005,1.9403216,1000.81976,43.094185,35.62633,51644.73
20240713150005,1.9055777,1000.8513,41.22989,39.71906,40948.598
20240713151005,1.9055777,1000.8508,40.789154,41.37593,38602.594
20240713152005,1.9055777,1000.837,40.42882,42.84557,40574.35
20240713153005,1.9055777,1000.8215,40.183422,43.66704,43670.43
20240713154005,1.4466401,1001.0271,39.979343,44.05217,30117.518
20240713155005,1.4466401,1001.0236,39.504166,45.525597,28244.951
20240713160005,1.3672,1001.06714,38.55725,47.561157,23728.732
20240713161005,1.3672,1001.097,38.117714,49.787426,19749.219
20240713162005,1.3672,1001.1359,37.265167,52.304028,13023.16
20240713163005,1.3672,1001.15704,36.943195,53.351746,12827.913
20240713164005,1.1601462,1001.3855,35.702385,58.847057,7090.4263
20240713165005,1.1601462,1001.3925,35.230663,60.93294,5731.352
20240715090005,1.2497171,1006.2187,48.61861,26.626482,45936.75
20240715091005,1.2497171,1006.1894,49.387867,25.557339,49248.41
20240715092005,1.2497171,1006.1632,49.87433,24.672209,52276.703
20240715093005,1.2497171,1006.1378,50.095245,24.478891,55790.953
20240715094005,1.2752652,1006.21497,50.841446,22.88814,59371.152
20240715095005,1.2752652,1006.1709,50.856544,22.820433,54655.26
20240715100005,1.2562966,1006.1283,51.697063,22.155931,59097.598
20240715101005,1.2562966,1006.0531,51.819214,21.946957,64170.09
20240715102005,1.2562966,1005.98865,51.92076,21.889357,65892.44
20240715103005,1.2562966,1005.9023,51.97432,22.002047,72486.08
20240715104005,1.3130974,1005.95734,51.93296,21.168858,60774.316
20240715105005,1.3130974,1005.8986,51.890194,21.221308,57044.09
20240715110005,1.3564291,1005.7446,50.90417,21.850489,82654.305
20240715111005,1.3564291,1005.66187,50.751865,22.162745,94839.734
20240715112005,1.3564291,1005.59106,50.5132,22.196623,96351.97
20240715113005,1.3564291,1005.4907,50.18085,22.560305,97300.22
20240715114005,1.9983621,1005.47687,48.9534,22.855442,104726.12
20240715115005,1.9983621,1005.411,48.88052,22.878572,104907.586
20240715120005,2.014718,1005.37646,48.882397,22.930058,107703.98
20240715121005,2.014718,1005.3043,48.862453,23.10144,106670.24
20240715122005,2.014718,1005.2401,48.693756,23.24456,107916.97
20240715123005,2.014718,1005.1408,48.548737,23.575241,107260.6
20240715124005,1.8880795,1005.3292,48.57415,24.01473,80410.375
20240715125005,1.8880795,1005.2634,48.425224,24.379839,70507.555
20240715130005,1.8739792,1005.24695,48.306965,24.553091,89257.63
20240715131005,1.8739792,1005.1748,48.17417,25.119774,85766.9
20240715132005,1.8739792,1005.1084,47.9693,25.302443,75331.76
20240715133005,1.8739792,1005.0161,47.751663,25.778969,77817.95
20240715134005,1.4386637,1004.92773,48.74944,24.78936,102779.35
20240715135005,1.4386637,1004.8711,48.749527,25.092005,104528.53
20240715140005,1.3944945,1004.8767,49.935516,23.641487,109572.766
20240715141005,1.3944945,1004.8297,49.342552,24.238802,102844.15
20240715142005,1.3944945,1004.78064,48.654484,24.941603,95246.78
20240715143005,1.3944945,1004.7145,47.80304,26.961472,99035.99
20240715144005,1.1770127,1004.4088,47.198505,26.784382,80526.13
20240715145005,1.1770127,1004.3785,47.002647,27.15929,62100.445
20240715150005,1.1440767,1004.3896,43.609825,31.640364,28918.432
20240715151005,1.1440767,1004.3731,43.109573,32.884735,32716.982
20240715152005,1.1440767,1004.3445,42.709198,34.030262,27975.488
20240715153005,1.1440767,1004.30975,42.29009,35.062843,29029.701
20240715154005,1.03397,1004.3597,39.99363,40.363453,25395.625
20240715155005,1.03397,1004.3443,39.763054,41.15077,21288.695
20240715160005,0.97179234,1004.3727,38.56276,44.172913,16976.93
20240715161005,0.97179234,1004.3893,38.371555,45.147865,18580.863
20240715162005,0.97179234,1004.42365,37.79093,46.190212,16106.176
20240715163005,0.97179234,1004.45026,37.46454,46.976803,17976.576
20240715164005,1.1200731,1004.47705,38.020744,46.762573,14279.762
20240715165005,1.1200731,1004.4785,37.58801,48.42018,12942.761
20240717090005,1.492082,1005.9125,47.09048,24.394043,41136.207
20240717091005,1.492082,1005.8815,47.772545,23.46524,49007.277
20240717092005,1.492082,1005.83954,48.50557,22.847609,54095.87
20240717093005,1.492082,1005.8004,48.76451,22.327497,57576.465
20240717094005,1.2480209,1005.93976,50.336815,20.735094,64747.844
20240717095005,1.2480209,1005.89276,50.328835,20.880379,63707.92
20240717100005,1.19487,1005.8626,50.702114,21.252556,66166.92
20240717101005,1.19487,1005.8035,50.861065,21.532911,69642.95
20240717102005,1.19487,1005.7411,50.98043,21.636715,73463.67
20240717103005,1.19487,1005.6575,50.860527,21.84207,75546.59
20240717104005,1.1786054,1005.7398,52.45867,18.869198,85064.68
20240717105005,1.1786054,1005.6774,52.440464,18.874256,88801.93
20240717110005,1.177217,1005.56665,52.464005,19.373129,95114.78
20240717111005,1.177217,1005.4894,52.29,19.870834,94269.98
20240717112005,1.177217,1005.4218,51.81147,20.464346,90675.4
20240717113005,1.177217,1005.3244,51.435745,21.194101,101701.23
20240717114005,1.847683,1005.43945,49.225796,22.892406,107115.195
20240717115005,1.847683,1005.3749,49.158703,22.871061,104280.45
20240717120005,1.8527519,1005.3782,48.859455,23.310116,108265.38
20240717121005,1.8527519,1005.2961,48.80301,23.512066,107464.48
20240717122005,1.8527519,1005.228,48.77819,23.519531,112799.95
20240717123005,1.8527519,1005.14124,48.76213,23.81533,114267.27
